"company_name","nuts_2","n_postings","n_ai_postings","ai_share","name_en","country"
"Pfizer","US34",19,0,NA,"new jersey","US"
"Pfizer","US36",129,4,0.0310077519379845,"new york","US"
"Pfizer","US42",47,7,0.148936170212766,"pennsylvania","US"
"Pfizer","US48",4,0,NA,"texas","US"
"Pfizer",NA,72,0,NA,NA,NA
"Roche","CA24",37,1,0.027027027027027,"quebec","CA"
"Roche","CA35",42,1,0.0238095238095238,"ontario","CA"
"Roche","CH01",1,0,NA,"région lemanique","CH"
"Roche","CH03",21,4,0.19047619047619,"northwestern switzerland","CH"
"Roche","CH04",10,0,NA,"zurich","CH"
"Roche","CH06",20,0,NA,"central switzerland","CH"
"Roche","CNBJ",13,0,NA,"beijing","CN"
"Roche","CNGD",6,0,NA,"guangdong","CN"
"Roche","CNJS",4,0,NA,"jiangsu","CN"
"Roche","CNSH",30,0,NA,"shanghai","CN"
"Roche","CNZJ",5,0,NA,"zhejiang","CN"
"Roche","DE1",110,67,0.609090909090909,"baden-wurttemberg","DE"
"Roche","DE2",228,166,0.728070175438597,"bavaria","DE"
"Roche","DE9",23,19,0.826086956521739,"lower saxony","DE"
"Roche","DK01",2,0,NA,"hovedstaden","DK"
"Roche","ES30",33,0,NA,"madrid","ES"
"Roche","ES51",64,2,0.03125,"catalonia","ES"
"Roche","FR10",53,0,NA,"ile-de-france","FR"
"Roche","INDL",8,0,NA,"delhi","IN"
"Roche","INKA",3,0,NA,"karnataka","IN"
"Roche","INMH",100,0,NA,"maharashtra","IN"
"Roche","ITC4",7,0,NA,"lombardy","IT"
"Roche","ITI1",1,0,NA,"tuscany","IT"
"Roche","JPD",5,0,NA,"southern kanto","JP"
"Roche","KR01",2,0,NA,"capital region","KR"
"Roche","NL33",1,0,NA,"zuid-holland","NL"
"Roche","TR10",17,0,NA,"istanbul","TR"
"Roche","TWTPE",10,0,NA,"taipei","TW"
"Roche","UKH",4,0,NA,"east of england","GB"
"Roche","UKH",4,0,NA,"east of england","GB"
"Roche","UKH",1,0,NA,"east of england","GB"
"Roche","UKJ",25,0,NA,"south east england","GB"
"Roche","US06",248,18,0.0725806451612903,"california","US"
"Roche","US09",3,0,NA,"connecticut","US"
"Roche","US11",3,0,NA,"district of columbia","US"
"Roche","US17",65,0,NA,"illinois","US"
"Roche","US24",1,0,NA,"maryland","US"
"Roche","US25",80,0,NA,"massachusetts","US"
"Roche","US26",29,0,NA,"michigan","US"
"Roche","US34",34,0,NA,"new jersey","US"
"Roche","US36",52,0,NA,"new york","US"
"Roche","US42",23,2,0.0869565217391304,"pennsylvania","US"
"Roche","US48",39,0,NA,"texas","US"
"Roche","US53",12,0,NA,"washington","US"
"Roche",NA,167,4,0.0239520958083832,NA,NA
"Sanofi","CA24",2,0,NA,"quebec","CA"
"Sanofi","CA35",67,18,0.26865671641791,"ontario","CA"
"Sanofi","CH06",7,0,NA,"central switzerland","CH"
"Sanofi","CNBJ",9,0,NA,"beijing","CN"
"Sanofi","CNSH",2,0,NA,"shanghai","CN"
"Sanofi","CNZJ",7,0,NA,"zhejiang","CN"
"Sanofi","DE30",14,1,0.0714285714285714,"berlin","DE"
"Sanofi","ES51",43,3,0.0697674418604651,"catalonia","ES"
"Sanofi","FR10",20,1,0.05,"ile-de-france","FR"
"Sanofi","INDL",4,0,NA,"delhi","IN"
"Sanofi","INKA",5,0,NA,"karnataka","IN"
"Sanofi","INMH",15,0,NA,"maharashtra","IN"
"Sanofi","ITC4",23,0,NA,"lombardy","IT"
"Sanofi","ITI4",10,0,NA,"lazio","IT"
"Sanofi","JPD",6,0,NA,"southern kanto","JP"
"Sanofi","KR01",2,0,NA,"capital region","KR"
"Sanofi","SE11",2,0,NA,"stockholm","SE"
"Sanofi","TR10",25,0,NA,"istanbul","TR"
"Sanofi","TWTPE",24,0,NA,"taipei","TW"
"Sanofi","TWTXG",1,0,NA,"taichung","TW"
"Sanofi","UKH",37,11,0.297297297297297,"east of england","GB"
"Sanofi","US06",19,0,NA,"california","US"
"Sanofi","US09",2,0,NA,"connecticut","US"
"Sanofi","US11",5,0,NA,"district of columbia","US"
"Sanofi","US17",4,0,NA,"illinois","US"
"Sanofi","US24",4,0,NA,"maryland","US"
"Sanofi","US25",302,24,0.0794701986754967,"massachusetts","US"
"Sanofi","US26",1,0,NA,"michigan","US"
"Sanofi","US34",105,16,0.152380952380952,"new jersey","US"
"Sanofi","US36",12,0,NA,"new york","US"
"Sanofi","US42",63,1,0.0158730158730159,"pennsylvania","US"
"Sanofi","US48",10,0,NA,"texas","US"
"Sanofi","US53",4,0,NA,"washington","US"
"Sanofi",NA,21,0,NA,NA,NA
"Takeda","CA35",1,0,NA,"ontario","CA"
"Takeda","CH02",1,0,NA,"espace mittelland","CH"
"Takeda","CH04",11,0,NA,"zurich","CH"
"Takeda","DE1",4,0,NA,"baden-wurttemberg","DE"
"Takeda","DE30",34,0,NA,"berlin","DE"
"Takeda","DE9",13,0,NA,"lower saxony","DE"
"Takeda","DK01",6,0,NA,"hovedstaden","DK"
"Takeda","ES30",4,0,NA,"madrid","ES"
"Takeda","ES51",1,0,NA,"catalonia","ES"
"Takeda","FR10",2,0,NA,"ile-de-france","FR"
"Takeda","ITI1",1,0,NA,"tuscany","IT"
"Takeda","ITI4",5,0,NA,"lazio","IT"
"Takeda","SE11",2,0,NA,"stockholm","SE"
"Takeda","TR10",12,0,NA,"istanbul","TR"
"Takeda","TWTPE",1,0,NA,"taipei","TW"
"Takeda","TWTXG",2,0,NA,"taichung","TW"
"Takeda","US06",102,0,NA,"california","US"
"Takeda","US09",1,1,1,"connecticut","US"
"Takeda","US11",1,0,NA,"district of columbia","US"
"Takeda","US17",25,0,NA,"illinois","US"
"Takeda","US24",2,0,NA,"maryland","US"
"Takeda","US25",418,23,0.0550239234449761,"massachusetts","US"
"Takeda","US26",1,0,NA,"michigan","US"
"Takeda","US34",39,2,0.0512820512820513,"new jersey","US"
"Takeda","US36",34,1,0.0294117647058824,"new york","US"
"Takeda","US42",40,3,0.075,"pennsylvania","US"
"Takeda",NA,57,0,NA,NA,NA
"Teva","CA24",8,0,NA,"quebec","CA"
"Teva","CA35",23,0,NA,"ontario","CA"
"Teva","DE1",28,0,NA,"baden-wurttemberg","DE"
"Teva","DE2",5,0,NA,"bavaria","DE"
"Teva","DE9",5,0,NA,"lower saxony","DE"
"Teva","DK01",1,0,NA,"hovedstaden","DK"
"Teva","ES30",7,0,NA,"madrid","ES"
"Teva","FR10",16,0,NA,"ile-de-france","FR"
"Teva","IL05",2,0,NA,"tel aviv","IL"
"Teva","INDL",1,0,NA,"delhi","IN"
"Teva","INKA",57,0,NA,"karnataka","IN"
"Teva","INMH",44,0,NA,"maharashtra","IN"
"Teva","ITC1",1,0,NA,"piedmont","IT"
"Teva","ITC4",4,0,NA,"lombardy","IT"
"Teva","ITH3",4,0,NA,"veneto","IT"
"Teva","ITI4",1,0,NA,"lazio","IT"
"Teva","NL41",2,0,NA,"noord-brabant","NL"
"Teva","RUMOW",3,0,NA,"moskva","RU"
"Teva","SE22",1,0,NA,"south sweden","SE"
"Teva","TR10",5,0,NA,"istanbul","TR"
"Teva","UKH",5,0,NA,"east of england","GB"
"Teva","UKH",4,0,NA,"east of england","GB"
"Teva","US06",29,0,NA,"california","US"
"Teva","US09",1,0,NA,"connecticut","US"
"Teva","US11",2,0,NA,"district of columbia","US"
"Teva","US17",13,0,NA,"illinois","US"
"Teva","US24",4,0,NA,"maryland","US"
"Teva","US25",3,0,NA,"massachusetts","US"
"Teva","US26",18,0,NA,"michigan","US"
"Teva","US34",38,0,NA,"new jersey","US"
"Teva","US36",10,0,NA,"new york","US"
"Teva","US42",17,3,0.176470588235294,"pennsylvania","US"
"Teva","US48",17,0,NA,"texas","US"
"Teva","US53",8,0,NA,"washington","US"
"Teva",NA,8,0,NA,NA,NA
